TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income
TR91724,217,05/09/2022,P3,7500,6,45000,14,Crackers,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,1,Single,"6,96"
TR71470,217,15/01/2022,P10,15000,5,75000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,1,Single,"6,96"
TR95658,217,16/11/2022,P6,18000,2,36000,14,Cashew,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,1,Single,"6,96"
TR94484,217,02/03/2022,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,39,1,Single,"6,96"
TR18804,217,04/07/2022,P2,3200,7,22400,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,39,1,Single,"6,96"
TR64723,217,29/08/2022,P3,7500,5,37500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,39,1,Single,"6,96"
TR58558,217,20/09/2022,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,39,1,Single,"6,96"
TR16677,217,02/09/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,39,1,Single,"6,96"
TR88787,217,23/06/2022,P1,8800,7,61600,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,39,1,Single,"6,96"
TR28079,217,17/01/2022,P5,4200,3,12600,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,1,Single,"6,96"
TR76159,217,22/10/2022,P8,16000,3,48000,5,Oat,Bonafid,Gita,General Trade,-7.250445,112.768845,39,1,Single,"6,96"
TR51313,156,20/11/2022,P9,10000,2,20000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,44,0,Married,"3,87"
TR94823,156,14/07/2022,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,44,0,Married,"3,87"
TR95680,156,16/11/2022,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,44,0,Married,"3,87"
TR31257,156,27/04/2022,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,44,0,Married,"3,87"
TR68697,156,30/11/2022,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,44,0,Married,"3,87"
TR40897,156,24/08/2022,P8,16000,3,48000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,44,0,Married,"3,87"
TR97263,156,27/11/2022,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,44,0,Married,"3,87"
TR76532,156,30/05/2022,P9,10000,3,30000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,44,0,Married,"3,87"
TR92804,156,15/09/2022,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,44,0,Married,"3,87"
TR66377,156,05/02/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,44,0,Married,"3,87"
TR59672,156,13/05/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,44,0,Married,"3,87"
TR76044,156,09/11/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,44,0,Married,"3,87"
TR65650,156,13/09/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,44,0,Married,"3,87"
TR7519,156,08/06/2022,P10,15000,4,60000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"3,87"
TR29002,156,21/12/2022,P7,9400,5,47000,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,44,0,Married,"3,87"
TR13940,156,26/12/2022,P4,12000,3,36000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,44,0,Married,"3,87"
TR23621,156,13/01/2022,P7,9400,2,18800,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,44,0,Married,"3,87"
TR87312,156,31/07/2022,P3,7500,3,22500,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,44,0,Married,"3,87"
TR30499,156,13/05/2022,P9,10000,1,10000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,44,0,Married,"3,87"
TR28409,156,21/07/2022,P9,10000,3,30000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,44,0,Married,"3,87"
TR23772,156,08/01/2022,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,44,0,Married,"3,87"
TR72028,242,03/12/2022,P9,10000,4,40000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,56,1,Married,"6,98"
TR80518,242,14/07/2022,P10,15000,1,15000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,56,1,Married,"6,98"
TR45036,242,26/05/2022,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,56,1,Married,"6,98"
TR13063,242,01/07/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,56,1,Married,"6,98"
TR36761,242,14/06/2022,P3,7500,1,7500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,56,1,Married,"6,98"
TR80963,242,26/07/2022,P9,10000,6,60000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,56,1,Married,"6,98"
TR46911,400,16/12/2022,P9,10000,1,10000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,23,1,Single,"2,79"
TR39097,400,06/02/2022,P1,8800,5,44000,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,23,1,Single,"2,79"
TR225,400,03/07/2022,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,23,1,Single,"2,79"
TR22314,400,09/08/2022,P9,10000,4,40000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,1,Single,"2,79"
TR24726,400,17/08/2022,P5,4200,4,16800,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,1,Single,"2,79"
TR45153,400,02/05/2022,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,23,1,Single,"2,79"
TR10972,400,29/04/2022,P2,3200,6,19200,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,23,1,Single,"2,79"
TR81996,400,04/06/2022,P1,8800,5,44000,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,23,1,Single,"2,79"
TR4679,400,20/09/2022,P7,9400,4,37600,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,23,1,Single,"2,79"
TR61271,442,13/01/2022,P1,8800,3,26400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,42,1,Married,"14,88"
TR59944,442,19/06/2022,P1,8800,4,35200,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,42,1,Married,"14,88"
TR78827,442,05/04/2022,P8,16000,1,16000,10,Oat,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,42,1,Married,"14,88"
TR88485,442,22/07/2022,P9,10000,7,70000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,42,1,Married,"14,88"
TR39787,442,09/09/2022,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,42,1,Married,"14,88"
TR57034,442,25/09/2022,P3,7500,1,7500,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,1,Married,"14,88"
TR88217,442,10/01/2022,P9,10000,1,10000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,1,Married,"14,88"
TR99535,442,17/05/2022,P5,4200,3,12600,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,1,Married,"14,88"
TR10199,442,05/10/2022,P4,12000,2,24000,9,Potato Chip,Lingga,Lingga,Modern Trade,-3.654703,128.190643,42,1,Married,"14,88"
TR95975,442,22/10/2022,P2,3200,3,9600,9,Ginger Candy ,Lingga,Lingga,Modern Trade,-3.654703,128.190643,42,1,Married,"14,88"
TR17459,442,24/03/2022,P7,9400,2,18800,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,42,1,Married,"14,88"
TR99917,442,24/07/2022,P3,7500,1,7500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,42,1,Married,"14,88"
TR37063,442,29/11/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid,Gita,General Trade,-7.250445,112.768845,42,1,Married,"14,88"
TR31493,131,21/01/2022,P1,8800,8,70400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,25,0,Single,"7,12"
TR28269,131,30/01/2022,P9,10000,5,50000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,25,0,Single,"7,12"
TR68172,131,14/01/2022,P5,4200,5,21000,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,25,0,Single,"7,12"
TR43002,131,15/07/2022,P7,9400,4,37600,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,25,0,Single,"7,12"
TR84800,131,30/05/2022,P2,3200,3,9600,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,25,0,Single,"7,12"
TR74579,131,25/08/2022,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,25,0,Single,"7,12"
TR25493,131,15/02/2022,P3,7500,4,30000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,25,0,Single,"7,12"
TR54623,131,29/04/2022,P4,12000,3,36000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,25,0,Single,"7,12"
TR20662,131,02/04/2022,P1,8800,9,79200,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,25,0,Single,"7,12"
TR23935,131,03/02/2022,P5,4200,2,8400,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,25,0,Single,"7,12"
TR64092,131,13/06/2022,P4,12000,3,36000,5,Potato Chip,Bonafid,Gita,General Trade,-7.250445,112.768845,25,0,Single,"7,12"
TR39557,131,12/04/2022,P6,18000,4,72000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,25,0,Single,"7,12"
TR93101,267,21/01/2022,P1,8800,3,26400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,22,0,Single,0
TR46347,267,11/03/2022,P7,9400,5,47000,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,22,0,Single,0
TR36964,267,05/04/2022,P2,3200,3,9600,14,Ginger Candy ,Priangan,Priangan,Modern Trade,-5.45,105.26667,22,0,Single,0
TR33009,267,21/05/2022,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,22,0,Single,0
TR36913,267,10/12/2022,P2,3200,4,12800,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,22,0,Single,0
TR81541,267,12/04/2022,P3,7500,6,45000,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,22,0,Single,0
TR21207,267,06/12/2022,P1,8800,7,61600,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,22,0,Single,0
TR36149,267,23/12/2022,P7,9400,4,37600,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,22,0,Single,0
TR87938,267,28/09/2022,P2,3200,3,9600,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,22,0,Single,0
TR89142,267,15/04/2022,P1,8800,5,44000,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,22,0,Single,0
TR13110,267,01/03/2022,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,22,0,Single,0
TR43117,267,14/01/2022,P10,15000,4,60000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,22,0,Single,0
TR44851,105,08/02/2022,P1,8800,9,79200,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,0,Married,"7,54"
TR80626,105,14/05/2022,P7,9400,3,28200,12,Coffee Candy,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,61,0,Married,"7,54"
TR52164,105,10/10/2022,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,61,0,Married,"7,54"
TR48476,105,15/04/2022,P10,15000,2,30000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,61,0,Married,"7,54"
TR28208,105,02/09/2022,P10,15000,1,15000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,61,0,Married,"7,54"
TR96823,105,07/08/2022,P8,16000,2,32000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,61,0,Married,"7,54"
TR87856,105,11/06/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,61,0,Married,"7,54"
TR53237,105,18/11/2022,P1,8800,10,88000,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,61,0,Married,"7,54"
TR19359,105,16/01/2022,P10,15000,5,75000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,61,0,Married,"7,54"
TR44183,105,26/06/2022,P5,4200,4,16800,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,61,0,Married,"7,54"
TR98241,105,03/06/2022,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,-7.250445,112.768845,61,0,Married,"7,54"
TR13825,105,05/12/2022,P8,16000,1,16000,5,Oat,Bonafid,Gita,General Trade,-7.250445,112.768845,61,0,Married,"7,54"
TR83001,105,17/05/2022,P9,10000,3,30000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,61,0,Married,"7,54"
TR71793,105,05/06/2022,P1,8800,4,35200,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,61,0,Married,"7,54"
TR35416,354,03/03/2022,P1,8800,8,70400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,53,1,Married,"16,94"
TR12266,354,29/11/2022,P8,16000,2,32000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,53,1,Married,"16,94"
TR9460,354,11/07/2022,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,53,1,Married,"16,94"
TR54757,354,01/10/2022,P1,8800,4,35200,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,53,1,Married,"16,94"
TR67334,354,09/07/2022,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,53,1,Married,"16,94"
TR32800,354,17/04/2022,P6,18000,1,18000,13,Cashew,Buana,Buana,General Trade,-1.26916,116.825264,53,1,Married,"16,94"
TR6546,354,25/10/2022,P2,3200,5,16000,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,53,1,Married,"16,94"
TR52493,354,09/01/2022,P8,16000,1,16000,11,Oat,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,53,1,Married,"16,94"
TR29950,354,25/11/2022,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,1,Married,"16,94"
TR90751,365,05/03/2022,P1,8800,9,79200,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,28,0,Single,"6,05"
TR58006,365,02/03/2022,P10,15000,3,45000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,28,0,Single,"6,05"
TR14328,365,15/03/2022,P1,8800,9,79200,14,Choco Bar,Priangan,Priangan,Modern Trade,-5.45,105.26667,28,0,Single,"6,05"
TR54172,365,15/02/2022,P10,15000,3,45000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,28,0,Single,"6,05"
TR55433,365,15/11/2022,P10,15000,1,15000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,28,0,Single,"6,05"
TR75851,365,02/06/2022,P8,16000,2,32000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,28,0,Single,"6,05"
TR92165,365,08/03/2022,P6,18000,3,54000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,28,0,Single,"6,05"
TR8174,365,04/10/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,0,Single,"6,05"
TR13583,365,24/05/2022,P7,9400,3,28200,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,0,Single,"6,05"
TR18889,365,31/10/2022,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,0,Single,"6,05"
TR50042,365,26/04/2022,P1,8800,2,17600,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,28,0,Single,"6,05"
TR48295,365,14/09/2022,P10,15000,2,30000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,28,0,Single,"6,05"
TR31756,365,01/03/2022,P6,18000,4,72000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,28,0,Single,"6,05"
TR41422,365,19/05/2022,P6,18000,4,72000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,28,0,Single,"6,05"
TR4045,365,21/12/2022,P6,18000,4,72000,11,Cashew,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,28,0,Single,"6,05"
TR24757,365,01/06/2022,P3,7500,5,37500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,28,0,Single,"6,05"
TR67339,365,29/12/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,28,0,Single,"6,05"
TR20253,365,30/05/2022,P3,7500,4,30000,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,28,0,Single,"6,05"
TR27277,365,26/10/2022,P10,15000,5,75000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,28,0,Single,"6,05"
TR31909,365,22/04/2022,P4,12000,1,12000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,28,0,Single,"6,05"
TR85821,89,07/03/2022,P1,8800,10,88000,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,32,0,Married,"9,68"
TR75249,89,30/03/2022,P1,8800,7,61600,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,32,0,Married,"9,68"
TR60927,89,13/06/2022,P2,3200,7,22400,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,32,0,Married,"9,68"
TR56448,89,02/12/2022,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,32,0,Married,"9,68"
TR28710,89,09/11/2022,P4,12000,5,60000,4,Potato Chip,Gita Ginara,Gita,General Trade,-6.966667,110.416664,32,0,Married,"9,68"
TR26976,89,26/01/2022,P3,7500,2,15000,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,32,0,Married,"9,68"
TR2790,89,03/10/2022,P6,18000,4,72000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,32,0,Married,"9,68"
TR42263,89,14/04/2022,P3,7500,2,15000,3,Crackers,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,32,0,Married,"9,68"
TR66345,89,06/06/2022,P9,10000,2,20000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,32,0,Married,"9,68"
TR31279,89,08/08/2022,P6,18000,2,36000,3,Cashew,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,32,0,Married,"9,68"
TR69326,89,19/10/2022,P9,10000,7,70000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,0,Married,"9,68"
TR76552,89,12/07/2022,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,0,Married,"9,68"
TR57046,89,21/12/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,0,Married,"9,68"
TR74692,89,05/07/2022,P10,15000,2,30000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,32,0,Married,"9,68"
TR37850,89,26/06/2022,P8,16000,3,48000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,32,0,Married,"9,68"
TR95097,89,21/09/2022,P7,9400,5,47000,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,32,0,Married,"9,68"
TR83213,89,31/01/2022,P5,4200,4,16800,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,0,Married,"9,68"
TR48732,89,19/09/2022,P5,4200,4,16800,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,32,0,Married,"9,68"
TR13405,89,26/11/2022,P10,15000,3,45000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,32,0,Married,"9,68"
TR33278,151,24/04/2022,P1,8800,9,79200,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,42,0,Married,"10,38"
TR87436,151,19/01/2022,P1,8800,6,52800,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,42,0,Married,"10,38"
TR55343,151,18/08/2022,P4,12000,5,60000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,42,0,Married,"10,38"
TR34975,151,22/11/2022,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,42,0,Married,"10,38"
TR10611,151,23/10/2022,P4,12000,4,48000,7,Potato Chip,Buana Indah,Buana,General Trade,3.316694,114.590111,42,0,Married,"10,38"
TR75052,151,11/01/2022,P3,7500,1,7500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,42,0,Married,"10,38"
TR21134,151,28/12/2022,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,42,0,Married,"10,38"
TR3425,151,03/11/2022,P9,10000,3,30000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,0,Married,"10,38"
TR41376,151,13/03/2022,P7,9400,4,37600,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,42,0,Married,"10,38"
TR31892,77,03/05/2022,P1,8800,2,17600,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,26,0,Married,"4,67"
TR60149,77,30/11/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,26,0,Married,"4,67"
TR78283,77,25/05/2022,P9,10000,7,70000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,26,0,Married,"4,67"
TR88263,77,15/11/2022,P5,4200,5,21000,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,26,0,Married,"4,67"
TR15664,77,25/03/2022,P9,10000,1,10000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,26,0,Married,"4,67"
TR28346,77,10/08/2022,P10,15000,1,15000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,26,0,Married,"4,67"
TR94447,77,06/08/2022,P6,18000,3,54000,7,Cashew,Buana Indah,Buana,General Trade,3.316694,114.590111,26,0,Married,"4,67"
TR42912,77,07/07/2022,P9,10000,6,60000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,0,Married,"4,67"
TR52447,77,05/09/2022,P7,9400,2,18800,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,26,0,Married,"4,67"
TR86133,77,07/05/2022,P10,15000,2,30000,6,Cheese Stick,Lingga,Lingga,Modern Trade,-5.135399,119.42379,26,0,Married,"4,67"
TR83818,77,27/11/2022,P5,4200,3,12600,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,26,0,Married,"4,67"
TR29269,77,25/08/2022,P6,18000,4,72000,11,Cashew,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,26,0,Married,"4,67"
TR69803,77,03/10/2022,P9,10000,1,10000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,26,0,Married,"4,67"
TR65931,443,19/05/2022,P1,8800,5,44000,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,33,1,,"9,28"
TR81388,443,30/10/2022,P5,4200,4,16800,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,33,1,,"9,28"
TR66239,443,15/02/2022,P5,4200,5,21000,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,33,1,,"9,28"
TR65307,443,15/01/2022,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,33,1,,"9,28"
TR13981,443,06/11/2022,P5,4200,2,8400,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,33,1,,"9,28"
TR3900,443,13/02/2022,P6,18000,2,36000,7,Cashew,Buana Indah,Buana,General Trade,3.316694,114.590111,33,1,,"9,28"
TR41406,443,19/03/2022,P2,3200,3,9600,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,33,1,,"9,28"
TR51422,443,02/09/2022,P1,8800,8,70400,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,33,1,,"9,28"
TR78858,443,22/09/2022,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,33,1,,"9,28"
TR63307,443,20/01/2022,P7,9400,4,37600,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,33,1,,"9,28"
TR6857,443,01/06/2022,P7,9400,5,47000,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,33,1,,"9,28"
TR80548,443,29/10/2022,P9,10000,4,40000,6,Yoghurt,Lingga,Lingga,Modern Trade,-5.135399,119.42379,33,1,,"9,28"
TR99503,443,09/07/2022,P6,18000,1,18000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,33,1,,"9,28"
TR98303,443,19/04/2022,P3,7500,1,7500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,33,1,,"9,28"
